Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,,
2019-09-28,8245.915039,8245.915039,8285.617188,8125.431640999999,8251.273438,14141152736.0
2019-09-29,8104.185547,8104.185547,8261.707031,7990.49707,8246.037109,13034629109.0
2019-09-30,8293.868164,8293.868164,8314.231445,7830.758789,8104.226562999999,17115474183.0
2019-10-01,8343.276367,8343.276367,8497.692383,8232.679688,8299.720703,15305343413.0
2019-10-02,8393.041992,8393.041992,8393.041992,8227.695313,8344.212891,13125712443.0
2019-10-03,8259.992188,8259.992188,8414.227539,8146.437012,8390.774414,13668823409.0
2019-10-04,8205.939453,8205.939453,8260.055664,8151.236816,8259.494141,13139456229.0
2019-10-05,8151.500488,8151.500488,8215.526367,8071.120605,8210.149414,12200497197.0
2019-10-06,7988.155762,7988.155762,8161.410156,7958.850586,8149.876953,13160830305.0
2019-10-07,8245.623047,8245.623047,8308.450195,7905.766113,7989.120605,18009742607.0
2019-10-08,8228.783203,8228.783203,8332.714844,8185.763184,8246.849609,15592264032.0
2019-10-09,8595.740234,8595.740234,8627.706055,8169.298828,8229.84082,19384942333.0
2019-10-10,8586.473633,8586.473633,8625.272461,8471.933594,8585.280273,17618660671.0
2019-10-11,8321.756836,8321.756836,8721.780273,8316.181641,8585.262695,19604381101.0
2019-10-12,8336.555664,8336.555664,8415.242188,8313.34082,8315.665039,14532641605.0
2019-10-13,8321.005859,8321.005859,8470.988281,8276.612305,8336.902344,13808286059.0
2019-10-14,8374.686523,8374.686523,8390.208984,8284.130859,8320.832031,15151387859.0
2019-10-15,8205.369141,8205.369141,8410.714844,8182.706543000001,8373.458008,15220412632.0
2019-10-16,8047.526855,8047.526855,8216.8125,7985.089844,8204.674805,16071646996.0
2019-10-17,8103.911133,8103.911133,8134.831543000001,8000.942870999999,8047.8125,14313052244.0
2019-10-18,7973.20752,7973.20752,8138.413573999999,7902.164062999999,8100.933594,15651592610.0
2019-10-19,7988.560547,7988.560547,8082.629395,7944.776855,7973.803711,13797825640.0
2019-10-20,8222.078125,8222.078125,8281.818359,7949.439453,7997.807129000001,15504249442.0
2019-10-21,8243.720703,8243.720703,8296.694336,8196.416016,8225.115234,15868748866.0
2019-10-22,8078.203125,8078.203125,8296.651367,8074.462890999999,8243.402344,16803377857.0
2019-10-23,7514.671875,7514.671875,8092.999512,7469.322754000001,8076.228515999999,21942878958.0
2019-10-24,7493.48877,7493.48877,7532.867676000001,7446.98877,7509.728026999999,16268708849.0
2019-10-25,8660.700195,8660.700195,8691.540039,7479.984375,7490.703125,28705065488.0
2019-10-26,9244.972656,9244.972656,10021.744141,8662.62207,8667.577148,44496255609.0
2019-10-27,9551.714844,9551.714844,9749.529297,9112.541992,9241.707031,32593129501.0
2019-10-28,9256.148438,9256.148438,9805.118164,9256.148438,9565.101563,30948255332.0
2019-10-29,9427.6875,9427.6875,9516.180664,9232.648438,9248.44043,28426779937.0
2019-10-30,9205.726563,9205.726563,9426.874023,9085.370117,9422.462891,27706531577.0
2019-10-31,9199.584961,9199.584961,9383.161133,9028.717773,9202.458008,26583653947.0
2019-11-01,9261.104492,9261.104492,9275.657227,9132.047852,9193.992188,24324691031.0
2019-11-02,9324.717773,9324.717773,9377.486328,9249.587891,9259.783203,21242676385.0
2019-11-03,9235.354492,9235.354492,9379.806641,9141.251953,9324.787109,21132220847.0
2019-11-04,9412.612305,9412.612305,9505.051758,9191.485352,9235.607422,26170255634.0
2019-11-05,9342.527344,9342.527344,9457.417969,9256.931641,9413.004883,26198609048.0
2019-11-06,9360.879883,9360.879883,9423.237305,9305.90918,9340.864258,23133895765.0
2019-11-07,9267.561523,9267.561523,9368.476563,9202.353516,9352.393555,22700383839.0
2019-11-08,8804.880859,8804.880859,9272.759766,8775.53418,9265.368164,24333037836.0
2019-11-09,8813.582031,8813.582031,8891.818359,8793.163086,8809.46875,17578630606.0
2019-11-10,9055.526367,9055.526367,9103.826172,8806.162109,8812.489258,20587919881.0
2019-11-11,8757.788086,8757.788086,9081.279297,8700.608398,9056.917969,20265510765.0
2019-11-12,8815.662109,8815.662109,8853.768555,8685.427734,8759.751953,20309769107.0
2019-11-13,8808.262695,8808.262695,8836.841797,8761.651367,8812.033203,17545755405.0
2019-11-14,8708.094727,8708.094727,8826.943359,8692.551758,8811.936523,19084739975.0
2019-11-15,8491.992188,8491.992188,8730.873047,8484.84375,8705.708008,21796856471.0
2019-11-16,8550.760742,8550.760742,8591.99707,8473.973633,8491.166016,16495389808.0
2019-11-17,8577.975586,8577.975586,8727.789063,8500.967773,8549.470703,18668638897.0
2019-11-18,8309.286133,8309.286133,8653.280273,8273.573242,8573.980469,21579470673.0
2019-11-19,8206.145508,8206.145508,8408.516602,8099.963379000001,8305.134766,21083613816.0
2019-11-20,8027.268066,8027.268066,8237.240234,8010.511719,8203.613281,20764300437.0
2019-11-21,7642.75,7642.75,8110.098145,7597.381836,8023.644531,22514243371.0
2019-11-22,7296.577637,7296.577637,7697.382812999999,6936.706543000001,7643.569336,34242315785.0
2019-11-23,7397.796875,7397.796875,7442.258789,7151.417969,7296.164551000001,21008924418.0
2019-11-24,7047.916992,7047.916992,7408.577148,7029.289062999999,7398.633789,30433517289.0
2019-11-25,7146.133789,7146.133789,7319.856934,6617.166992,7039.977051000001,42685231262.0
2019-11-26,7218.371094,7218.371094,7320.230469,7098.572265999999,7145.15918,21129505542.0
